Time, X1, Y1, X2, Y2
34020.000000, 39877.932109644396000, -51899.279920961111000, 1647574367.586032900000000, 282425925.817477880000000
34080.000000, 40055.955414957825000, -52031.758636609477000, 1646753124.473624900000000, 287118698.139789940000000
34140.000000, 40234.408483226362000, -52164.162405528899000, 1645918411.460977100000000, 291809122.334190790000000
34200.000000, 40413.291104160344000, -52296.490002219980000, 1645070235.158052200000000, 296497160.005290870000000
34260.000000, 40592.603064021416000, -52428.740201749722000, 1644208602.282905800000000, 301182772.775449750000000
34320.000000, 40772.344145623909000, -52560.911779760972000, 1643333519.661641800000000, 305865922.285071730000000
34380.000000, 40952.514128336225000, -52693.003512481861000, 1642444994.228368800000000, 310546570.192901730000000
34440.000000, 41133.112788082268000, -52825.014176735240000, 1641543033.025155300000000, 315224678.176320850000000
34500.000000, 41314.139897342888000, -52956.942549948115000, 1640627643.201984900000000, 319900207.931642000000000
34560.000000, 41495.595225157354000, -53088.787410161080000, 1639698832.016709100000000, 324573121.174405220000000
34620.000000, 41677.478537124851000, -53220.547536037746000, 1638756606.835000800000000, 329243379.639673290000000
34680.000000, 41859.789595406000000, -53352.221706874159000, 1637800975.130306500000000, 333910945.082327070000000
34740.000000, 42042.528158724388000, -53483.808702608236000, 1636831944.483797800000000, 338575779.277360560000000
34800.000000, 42225.693982368153000, -53615.307303829162000, 1635849522.584321700000000, 343237844.020176170000000
34860.000000, 42409.286818191576000, -53746.716291786848000, 1634853717.228351100000000, 347897101.126879870000000
34920.000000, 42593.306414616680000, -53878.034448401311000, 1633844536.319933900000000, 352553512.434576090000000
34980.000000, 42777.752516634893000, -54009.260556272100000, 1632821987.870641000000000, 357207039.801662560000000
35040.000000, 42962.624865808692000, -54140.393398687695000, 1631786079.999514600000000, 361857645.108125270000000
35100.000000, 43147.923200273312000, -54271.431759634943000, 1630736820.933014400000000, 366505290.255833030000000
35160.000000, 43333.647254738447000, -54402.374423808418000, 1629674219.004964100000000, 371149937.168832180000000
35220.000000, 43519.796760489997000, -54533.220176619863000, 1628598282.656497200000000, 375791547.793641090000000
35280.000000, 43706.371445391829000, -54663.967804207554000, 1627509020.436000800000000, 380430084.099544640000000
35340.000000, 43893.371033887546000, -54794.616093445715000, 1626406440.999059900000000, 385065508.078888420000000
35400.000000, 44080.795247002330000, -54925.163831953905000, 1625290553.108400300000000, 389697781.747372980000000
35460.000000, 44268.643802344755000, -55055.609808106397000, 1624161365.633831300000000, 394326867.144348080000000
35520.000000, 44456.916414108651000, -55185.952811041570000, 1623018887.552186700000000, 398952726.333106580000000
35580.000000, 44645.612793074986000, -55316.191630671288000, 1621863127.947266300000000, 403575321.401178300000000
35640.000000, 44834.732646613789000, -55446.325057690272000, 1620694096.009775400000000, 408194614.460623980000000
35700.000000, 45024.275678686070000, -55576.351883585485000, 1619511801.037264100000000, 412810567.648328780000000
35760.000000, 45214.241589845777000, -55706.270900645490000, 1618316252.434066100000000, 417423143.126296100000000
35820.000000, 45404.630077241782000, -55836.080901969828000, 1617107459.711235800000000, 422032303.081940710000000
35880.000000, 45595.440834619883000, -55965.780681478369000, 1615885432.486486400000000, 426638009.728382410000000
35940.000000, 45786.673552324843000, -56095.369033920681000, 1614650180.484125100000000, 431240225.304739060000000
36000.000000, 45978.327917302435000, -56224.844754885373000, 1613401713.534989100000000, 435838912.076419770000000
36060.000000, 46170.403613101516000, -56354.206640809469000, 1612140041.576380300000000, 440434032.335417870000000
36120.000000, 46362.900319876157000, -56483.453488987732000, 1610865174.651998500000000, 445025548.400603770000000
36180.000000, 46555.817714387740000, -56612.584097582025000, 1609577122.911875500000000, 449613422.618017730000000
36240.000000, 46749.155470007121000, -56741.597265630626000, 1608275896.612307300000000, 454197617.361162480000000
36300.000000, 46942.913256716820000, -56870.491793057598000, 1606961506.115785100000000, 458778095.031295600000000
36360.000000, 47137.090741113199000, -56999.266480682098000, 1605633961.890927300000000, 463354818.057722090000000
36420.000000, 47331.687586408705000, -57127.920130227700000, 1604293274.512408300000000, 467927748.898086370000000
36480.000000, 47526.703452434114000, -57256.451544331736000, 1602939454.660888900000000, 472496850.038664520000000
36540.000000, 47722.137995640798000, -57384.859526554603000, 1601572513.122944400000000, 477062083.994656150000000
36600.000000, 47917.990869103036000, -57513.142881389082000, 1600192460.790992300000000, 481623413.310476360000000
36660.000000, 48114.261722520321000, -57641.300414269645000, 1598799308.663220200000000, 486180800.560047330000000
36720.000000, 48310.950202219727000, -57769.330931581753000, 1597393067.843510600000000, 490734208.347089830000000
36780.000000, 48508.055951158261000, -57897.233240671179000, 1595973749.541368000000000, 495283599.305414740000000
36840.000000, 48705.578608925280000, -58025.006149853289000, 1594541365.071842700000000, 499828936.099214140000000
36900.000000, 48903.517811744881000, -58152.648468422318000, 1593095925.855455200000000, 504370181.423352600000000
36960.000000, 49101.873192478379000, -58280.159006660695000, 1591637443.418119000000000, 508907298.003658060000000
37020.000000, 49300.644380626749000, -58407.536575848302000, 1590165929.391063500000000, 513440248.597212730000000
37080.000000, 49499.831002333136000, -58534.779988271745000, 1588681395.510755500000000, 517968995.992643590000000
37140.000000, 49699.432680385369000, -58661.888057233635000, 1587183853.618820700000000, 522493503.010413170000000
37200.000000, 49899.449034218494000, -58788.859597061870000, 1585673315.661962700000000, 527013732.503109570000000
37260.000000, 50099.879679917358000, -58915.693423118879000, 1584149793.691883600000000, 531529647.355737090000000
37320.000000, 50300.724230219181000, -59042.388351810885000, 1582613299.865202000000000, 536041210.486005840000000
37380.000000, 50501.982294516187000, -59168.943200597161000, 1581063846.443371100000000, 540548384.844622020000000
37440.000000, 50703.653478858228000, -59295.356787999262000, 1579501445.792595600000000, 545051133.415577290000000
37500.000000, 50905.737385955465000, -59421.627933610303000, 1577926110.383748500000000, 549549419.216438650000000
37560.000000, 51108.233615181045000, -59547.755458104148000, 1576337852.792286600000000, 554043205.298637630000000
37620.000000, 51311.141762573818000, -59673.738183244684000, 1574736685.698164700000000, 558532454.747759820000000
37680.000000, 51514.461420841071000, -59799.574931895033000, 1573122621.885750300000000, 563017130.683833360000000
37740.000000, 51718.192179361300000, -59925.264528026753000, 1571495674.243736700000000, 567497196.261618490000000
37800.000000, 51922.333624186969000, -60050.805796729088000, 1569855855.765055900000000, 571972614.670895930000000
37860.000000, 52126.885338047359000, -60176.197564218157000, 1568203179.546789900000000, 576443349.136755470000000
37920.000000, 52331.846900351367000, -60301.438657846156000, 1566537658.790081500000000, 580909362.919884200000000
37980.000000, 52537.217887190389000, -60426.527906110568000, 1564859306.800045300000000, 585370619.316855070000000
38040.000000, 52742.997871341191000, -60551.464138663352000, 1563168136.985676800000000, 589827081.660414700000000
38100.000000, 52949.186422268831000, -60676.246186320117000, 1561464162.859760800000000, 594278713.319771170000000
38160.000000, 53155.783106129566000, -60800.872881069336000, 1559747398.038780000000000, 598725477.700881720000000
38220.000000, 53362.787485773828000, -60925.343056081489000, 1558017856.242821700000000, 603167338.246740100000000
38280.000000, 53570.199120749203000, -61049.655545718240000, 1556275551.295484300000000, 607604258.437664270000000
38340.000000, 53778.017567303432000, -61173.809185541621000, 1554520497.123783100000000, 612036201.791582940000000
38400.000000, 53986.242378387440000, -61297.802812323149000, 1552752707.758055400000000, 616463131.864322900000000
38460.000000, 54194.873103658399000, -61421.635264053024000, 1550972197.331864100000000, 620885012.249895450000000
38520.000000, 54403.909289482792000, -61545.305379949248000, 1549178980.081901300000000, 625301806.580783130000000
38580.000000, 54613.350478939530000, -61668.812000466758000, 1547373070.347891100000000, 629713478.528225900000000
38640.000000, 54823.196211823066000, -61792.153967306571000, 1545554482.572491400000000, 634119991.802507400000000
38700.000000, 55033.446024646561000, -61915.330123424908000, 1543723231.301194900000000, 638521310.153240560000000
38760.000000, 55244.099450645044000, -62038.339313042321000, 1541879331.182229000000000, 642917397.369653700000000
38820.000000, 55455.156019778624000, -62161.180381652790000, 1540022796.966456200000000, 647308217.280875920000000
38880.000000, 55666.615258735714000, -62283.852176032837000, 1538153643.507272200000000, 651693733.756222370000000
38940.000000, 55878.476690936266000, -62406.353544250625000, 1536271885.760504500000000, 656073910.705479260000000
39000.000000, 56090.739836535060000, -62528.683335675065000, 1534377538.784308900000000, 660448712.079189060000000
39060.000000, 56303.404212425005000, -62650.840400984882000, 1532470617.739066800000000, 664818101.868934870000000
39120.000000, 56516.469332240435000, -62772.823592177709000, 1530551137.887280500000000, 669182044.107625130000000
39180.000000, 56729.934706360487000, -62894.631762579149000, 1528619114.593468200000000, 673540502.869777680000000
39240.000000, 56943.799841912449000, -63016.263766851858000, 1526674563.324058300000000, 677893442.271803980000000
39300.000000, 57158.064242775159000, -63137.718461004581000, 1524717499.647282800000000, 682240826.472292660000000
39360.000000, 57372.727409582447000, -63258.994702401222000, 1522747939.233070100000000, 686582619.672293660000000
39420.000000, 57587.788839726534000, -63380.091349769886000, 1520765897.852936700000000, 690918786.115600940000000
39480.000000, 57803.248027361544000, -63501.007263211912000, 1518771391.379878800000000, 695249290.089036230000000
39540.000000, 58019.104463406969000, -63621.741304210911000, 1516764435.788262100000000, 699574095.922731520000000
39600.000000, 58235.357635551205000, -63742.292335641781000, 1514745047.153711800000000, 703893167.990412000000000
39660.000000, 58452.007028255066000, -63862.659221779730000, 1512713241.653001500000000, 708206470.709678530000000
39720.000000, 58669.052122755384000, -63982.840828309279000, 1510669035.563941500000000, 712513968.542289850000000
39780.000000, 58886.492397068556000, -64102.836022333271000, 1508612445.265265200000000, 716815625.994444490000000
39840.000000, 59104.327325994207000, -64222.643672381862000, 1506543487.236517200000000, 721111407.617062690000000
39900.000000, 59322.556381118782000, -64342.262648421492000, 1504462178.057937900000000, 725401278.006067870000000
39960.000000, 59541.179030819243000, -64461.691821863889000, 1502368534.410348900000000, 729685201.802667980000000
40020.000000, 59760.194740266736000, -64580.930065575027000, 1500262573.075037700000000, 733963143.693636540000000
40080.000000, 59979.602971430300000, -64699.976253884088000, 1498144310.933640700000000, 738235068.411593200000000
40140.000000, 60199.403183080620000, -64818.829262592415000, 1496013764.968026400000000, 742500940.735284810000000
40200.000000, 60419.594830793772000, -64937.487968982474000, 1493870952.260177100000000, 746760725.489865420000000
40260.000000, 60640.177366955017000, -65055.951251826773000, 1491715889.992070700000000, 751014387.547176360000000
40320.000000, 60861.150240762589000, -65174.217991396814000, 1489548595.445560500000000, 755261891.826025960000000
40380.000000, 61082.512898231551000, -65292.287069471997000, 1487369086.002255200000000, 759503203.292469500000000
40440.000000, 61304.264782197635000, -65410.157369348548000, 1485177379.143398300000000, 763738286.960088250000000
40500.000000, 61526.405332321134000, -65527.827775848433000, 1482973492.449745900000000, 767967107.890268450000000
40560.000000, 61748.933985090800000, -65645.297175328233000, 1480757443.601444000000000, 772189631.192480210000000
40620.000000, 61971.850173827770000, -65762.564455688043000, 1478529250.377905800000000, 776405822.024556280000000
40680.000000, 62195.153328689536000, -65879.628506380381000, 1476288930.657687200000000, 780615645.592969890000000
40740.000000, 62418.842876673902000, -65996.488218419021000, 1474036502.418362100000000, 784819067.153113130000000
40800.000000, 62642.918241622989000, -66113.142484387892000, 1471771983.736397000000000, 789016052.009574410000000
40860.000000, 62867.378844227285000, -66229.590198449907000, 1469495392.787024300000000, 793206565.516416190000000
40920.000000, 63092.224102029657000, -66345.830256355839000, 1467206747.844115500000000, 797390573.077452060000000
40980.000000, 63317.453429429457000, -66461.861555453128000, 1464906067.280053100000000, 801568040.146523590000000
41040.000000, 63543.066237686609000, -66577.682994694740000, 1462593369.565602800000000, 805738932.227777120000000
41100.000000, 63769.061934925725000, -66693.293474647988000, 1460268673.269782800000000, 809903214.875940200000000
41160.000000, 63995.439926140258000, -66808.691897503304000, 1457931997.059734800000000, 814060853.696597580000000
41220.000000, 64222.199613196681000, -66923.877167083105000, 1455583359.700592800000000, 818211814.346467020000000
41280.000000, 64449.340394838669000, -67038.848188850548000, 1453222780.055351000000000, 822356062.533674840000000
41340.000000, 64676.861666691322000, -67153.603869918326000, 1450850277.084732300000000, 826493564.018031240000000
41400.000000, 64904.762821265424000, -67268.143119057437000, 1448465869.847054500000000, 830624284.611305240000000
41460.000000, 65133.043247961679000, -67382.464846705945000, 1446069577.498096500000000, 834748190.177499410000000
41520.000000, 65361.702333075031000, -67496.567964977789000, 1443661419.290963600000000, 838865246.633124110000000
41580.000000, 65590.739459798962000, -67610.451387671463000, 1441241414.575952500000000, 842975419.947471860000000
41640.000000, 65820.154008229845000, -67724.114030278797000, 1438809582.800414600000000, 847078676.142890930000000
41700.000000, 66049.945355371310000, -67837.554809993686000, 1436365943.508619300000000, 851174981.295058970000000
41760.000000, 66280.112875138613000, -67950.772645720805000, 1433910516.341616900000000, 855264301.533255930000000
41820.000000, 66510.655938363067000, -68063.766458084297000, 1431443321.037098600000000, 859346603.040637610000000
41880.000000, 66741.573912796477000, -68176.535169436494000, 1428964377.429259300000000, 863421852.054507490000000
41940.000000, 66972.866163115570000, -68289.077703866642000, 1426473705.448656100000000, 867490014.866589670000000
42000.000000, 67204.532050926529000, -68401.392987209518000, 1423971325.122068400000000, 871551057.823300480000000
42060.000000, 67436.570934769465000, -68513.479947054147000, 1421457256.572356200000000, 875604947.326020360000000
42120.000000, 67668.982170122967000, -68625.337512752449000, 1418931520.018317900000000, 879651649.831365230000000
42180.000000, 67901.765109408647000, -68736.964615427903000, 1416394135.774547600000000, 883691131.851457600000000
42240.000000, 68134.919101995722000, -68848.360187984174000, 1413845124.251291000000000, 887723359.954197170000000
42300.000000, 68368.443494205625000, -68959.523165113744000, 1411284505.954301100000000, 891748300.763531210000000
42360.000000, 68602.337629316637000, -69070.452483306566000, 1408712301.484693300000000, 895765920.959725140000000
42420.000000, 68836.600847568538000, -69181.147080858631000, 1406128531.538798600000000, 899776187.279631730000000
42480.000000, 69071.232486167253000, -69291.605897880581000, 1403533216.908018100000000, 903779066.516961100000000
42540.000000, 69306.231879289611000, -69401.827876306343000, 1400926378.478674700000000, 907774525.522549510000000
42600.000000, 69541.598358087998000, -69511.811959901635000, 1398308037.231864700000000, 911762531.204628470000000
42660.000000, 69777.331250695177000, -69621.557094272619000, 1395678214.243309700000000, 915743050.529092910000000
42720.000000, 70013.429882229015000, -69731.062226874390000, 1393036930.683206100000000, 919716050.519769550000000
42780.000000, 70249.893574797272000, -69840.326307019568000, 1390384207.816075100000000, 923681498.258684870000000
42840.000000, 70486.721647502476000, -69949.348285886808000, 1387720067.000611500000000, 927639360.886332270000000
42900.000000, 70723.913416446696000, -70058.127116529358000, 1385044529.689531300000000, 931589605.601939560000000
42960.000000, 70961.468194736459000, -70166.661753883556000, 1382357617.429419300000000, 935532199.663735750000000
43020.000000, 71199.385292487612000, -70274.951154777344000, 1379659351.860575900000000, 939467110.389217260000000
43080.000000, 71437.664016830284000, -70382.994277938749000, 1376949754.716862200000000, 943394305.155414220000000
43140.000000, 71676.303671913760000, -70490.790084004388000, 1374228847.825546000000000, 947313751.399156570000000
43200.000000, 71915.303558911488000, -70598.337535527913000, 1371496653.107145100000000, 951225416.617338900000000
43260.000000, 72154.662976026069000, -70705.635596988519000, 1368753192.575271600000000, 955129268.367186190000000
43320.000000, 72394.381218494222000, -70812.683234799348000, 1365998488.336474200000000, 959025274.266518000000000
43380.000000, 72634.457578591871000, -70919.479417315946000, 1363232562.590081000000000, 962913401.994013310000000
43440.000000, 72874.891345639189000, -71026.023114844691000, 1360455437.628039800000000, 966793619.289474250000000
43500.000000, 73115.681806005654000, -71132.313299651229000, 1357667135.834759700000000, 970665893.954090120000000
43560.000000, 73356.828243115175000, -71238.348945968828000, 1354867679.686950400000000, 974530193.850700380000000
43620.000000, 73598.329937451228000, -71344.129030006836000, 1352057091.753461100000000, 978386486.904057740000000
43680.000000, 73840.186166561994000, -71449.652529959014000, 1349235394.695119100000000, 982234741.101090790000000
43740.000000, 74082.396205065554000, -71554.918426011936000, 1346402611.264567600000000, 986074924.491166350000000
43800.000000, 74324.959324655079000, -71659.925700353313000, 1343558764.306102500000000, 989907005.186351060000000
43860.000000, 74567.874794104035000, -71764.673337180386000, 1340703876.755508200000000, 993730951.361673120000000
43920.000000, 74811.141879271454000, -71869.160322708223000, 1337837971.639893100000000, 997546731.255383250000000
43980.000000, 75054.759843107211000, -71973.385645178074000, 1334961072.077524400000000, 1001354313.169215600000000
44040.000000, 75298.727945657301000, -72077.348294865631000, 1332073201.277662300000000, 1005153665.468647800000000
44100.000000, 75543.045444069168000, -72181.047264089400000, 1329174382.540392400000000, 1008944756.583161800000000
44160.000000, 75787.711592597028000, -72284.481547218922000, 1326264639.256458500000000, 1012727555.006502400000000
44220.000000, 76032.725642607285000, -72387.650140683094000, 1323343994.907094500000000, 1016502029.296937000000000
44280.000000, 76278.086842583856000, -72490.552042978394000, 1320412473.063855200000000, 1020268148.077514600000000
44340.000000, 76523.794438133627000, -72593.186254677159000, 1317470097.388446100000000, 1024025880.036324300000000
44400.000000, 76769.847671991869000, -72695.551778435809000, 1314516891.632553300000000, 1027775193.926752600000000
44460.000000, 77016.245784027720000, -72797.647619003066000, 1311552879.637672700000000, 1031516058.567742200000000
44520.000000, 77262.988011249632000, -72899.472783228193000, 1308578085.334936900000000, 1035248442.844048600000000
44580.000000, 77510.073587810912000, -73001.026280069185000, 1305592532.744943100000000, 1038972315.706497200000000
44640.000000, 77757.501745015252000, -73102.307120600919000, 1302596245.977579800000000, 1042687646.172239700000000
44700.000000, 78005.271711322246000, -73203.314318023389000, 1299589249.231852100000000, 1046394403.325010200000000
44760.000000, 78253.382712353006000, -73304.046887669829000, 1296571566.795707000000000, 1050092556.315381200000000
44820.000000, 78501.833970895750000, -73404.503847014857000, 1293543223.045857900000000, 1053782074.361018400000000
44880.000000, 78750.624706911418000, -73504.684215682631000, 1290504242.447608200000000, 1057462926.746936100000000
44940.000000, 78999.754137539319000, -73604.587015454978000, 1287454649.554673700000000, 1061135082.825751300000000
45000.000000, 79249.221477102823000, -73704.211270279484000, 1284394469.009004800000000, 1064798512.017938000000000
45060.000000, 79499.025937115046000, -73803.556006277591000, 1281323725.540608600000000, 1068453183.812080900000000
45120.000000, 79749.166726284529000, -73902.620251752698000, 1278242443.967369100000000, 1072099067.765128100000000
45180.000000, 79999.643050521045000, -74001.403037198223000, 1275150649.194866700000000, 1075736133.502645000000000
45240.000000, 80250.454112941297000, -74099.903395305664000, 1272048366.216198200000000, 1079364350.719065700000000
45300.000000, 80501.599113874763000, -74198.120360972622000, 1268935620.111794900000000, 1082983689.177945400000000
45360.000000, 80753.077250869479000, -74296.052971310855000, 1265812436.049240100000000, 1086594118.712211800000000
45420.000000, 81004.887718697850000, -74393.700265654290000, 1262678839.283086800000000, 1090195609.224417000000000
45480.000000, 81257.029709362541000, -74491.061285567019000, 1259534855.154673600000000, 1093788130.686987200000000
45540.000000, 81509.502412102360000, -74588.135074851292000, 1256380509.091939900000000, 1097371653.142473200000000
45600.000000, 81762.305013398131000, -74684.920679555478000, 1253215826.609241500000000, 1100946146.703801200000000
45660.000000, 82015.436696978635000, -74781.417147982065000, 1250040833.307164200000000, 1104511581.554520600000000
45720.000000, 82268.896643826578000, -74877.623530695579000, 1246855554.872337300000000, 1108067927.949054700000000
45780.000000, 82522.684032184523000, -74973.538880530512000, 1243660017.077246900000000, 1111615156.212948100000000
45840.000000, 82776.798037560919000, -75069.162252599257000, 1240454245.780046500000000, 1115153236.743114900000000
45900.000000, 83031.237832736093000, -75164.492704300006000, 1237238266.924369600000000, 1118682140.008087400000000
45960.000000, 83286.002587768337000, -75259.529295324654000, 1234012106.539139500000000, 1122201836.548261900000000
46020.000000, 83541.091469999912000, -75354.271087666668000, 1230775790.738379200000000, 1125712296.976146500000000
46080.000000, 83796.503644063167000, -75448.717145628936000, 1227529345.721020700000000, 1129213491.976606800000000
46140.000000, 84052.238271886657000, -75542.866535831621000, 1224272797.770712900000000, 1132705392.307112700000000
46200.000000, 84308.294512701279000, -75636.718327220035000, 1221006173.255629500000000, 1136187968.797982500000000
46260.000000, 84564.671523046389000, -75730.271591072407000, 1217729498.628276600000000, 1139661192.352629200000000
46320.000000, 84821.368456776006000, -75823.525401007704000, 1214442800.425297300000000, 1143125033.947804000000000
46380.000000, 85078.384465065043000, -75916.478832993438000, 1211146105.267278700000000, 1146579464.633840800000000
46440.000000, 85335.718696415468000, -76009.130965353426000, 1207839439.858556000000000, 1150024455.534900200000000
46500.000000, 85593.370296662615000, -76101.480878775546000, 1204522830.987016700000000, 1153459977.849211700000000
46560.000000, 85851.338408981421000, -76193.527656319493000, 1201196305.523903400000000, 1156886002.849317300000000
46620.000000, 86109.622173892712000, -76285.270383424519000, 1197859890.423617600000000, 1160302501.882313300000000
46680.000000, 86368.220729269538000, -76376.708147917117000, 1194513612.723520800000000, 1163709446.370091700000000
46740.000000, 86627.133210343498000, -76467.840040018767000, 1191157499.543735500000000, 1167106807.809582000000000
46800.000000, 86886.358749711115000, -76558.665152353598000, 1187791578.086946500000000, 1170494557.772991900000000
46860.000000, 87145.896477340211000, -76649.182579956047000, 1184415875.638199800000000, 1173872667.908047400000000
46920.000000, 87405.745520576311000, -76739.391420278538000, 1181030419.564702300000000, 1177241109.938232900000000
46980.000000, 87665.905004149070000, -76829.290773199100000, 1177635237.315619900000000, 1180599855.663030400000000
47040.000000, 87926.374050178725000, -76918.879741029014000, 1174230356.421875500000000, 1183948876.958158000000000
47100.000000, 88187.151778182597000, -77008.157428520411000, 1170815804.495945500000000, 1187288145.775809000000000
47160.000000, 88448.237305081537000, -77097.122942873859000, 1167391609.231656100000000, 1190617634.144889600000000
47220.000000, 88709.629745206490000, -77185.775393745964000, 1163957798.403979100000000, 1193937314.171255800000000
47280.000000, 88971.328210305015000, -77274.113893256901000, 1160514399.868826600000000, 1197247158.037951000000000
47340.000000, 89233.331809547846000, -77362.137555997993000, 1157061441.562845200000000, 1200547138.005441700000000
47400.000000, 89495.639649535486000, -77449.845499039206000, 1153598951.503209600000000, 1203837226.411854500000000
47460.000000, 89758.250834304810000, -77537.236841936698000, 1150126957.787414800000000, 1207117395.673210400000000
47520.000000, 90021.164465335722000, -77624.310706740303000, 1146645488.593068400000000, 1210387618.283660400000000
47580.000000, 90284.379641557767000, -77711.066218001026000, 1143154572.177682400000000, 1213647866.815719600000000
47640.000000, 90547.895459356820000, -77797.502502778472000, 1139654236.878463000000000, 1216898113.920501500000000
47700.000000, 90811.711012581814000, -77883.618690648364000, 1136144511.112101600000000, 1220138332.327951000000000
47760.000000, 91075.825392551415000, -77969.413913709897000, 1132625423.374562500000000, 1223368494.847077600000000
47820.000000, 91340.237688060806000, -78054.887306593228000, 1129097002.240872900000000, 1226588574.366187800000000
47880.000000, 91604.946985388422000, -78140.038006466828000, 1125559276.364910100000000, 1229798543.853117000000000
47940.000000, 91869.952368302736000, -78224.865153044884000, 1122012274.479188900000000, 1232998376.355460200000000
48000.000000, 92135.252918069091000, -78309.367888594701000, 1118456025.394647800000000, 1236188045.000803900000000
48060.000000, 92400.847713456533000, -78393.545357943993000, 1114890558.000434600000000, 1239367522.996956100000000
48120.000000, 92666.735830744612000, -78477.396708488261000, 1111315901.263692400000000, 1242536783.632175400000000
48180.000000, 92932.916343730336000, -78560.921090198099000, 1107732084.229342500000000, 1245695800.275401400000000
48240.000000, 93199.388323734995000, -78644.117655626498000, 1104139136.019869600000000, 1248844546.376482500000000
48300.000000, 93466.150839611131000, -78726.985559916138000, 1100537085.835104000000000, 1251982995.466404700000000
48360.000000, 93733.202957749454000, -78809.523960806633000, 1096925962.952004000000000, 1255111121.157519300000000
48420.000000, 94000.543742085807000, -78891.732018641822000, 1093305796.724437500000000, 1258228897.143770000000000
48480.000000, 94268.172254108154000, -78973.608896376958000, 1089676616.582963500000000, 1261336297.200918900000000
48540.000000, 94536.087552863595000, -79055.153759585970000, 1086038452.034611200000000, 1264433295.186774000000000
48600.000000, 94804.288694965391000, -79136.365776468621000, 1082391332.662661100000000, 1267519865.041413100000000
48660.000000, 95072.774734599996000, -79217.244117857714000, 1078735288.126422600000000, 1270595980.787410300000000
48720.000000, 95341.544723534142000, -79297.787957226261000, 1075070348.161012900000000, 1273661616.530059300000000
48780.000000, 95610.597711121954000, -79377.996470694619000, 1071396542.577134300000000, 1276716746.457598200000000
48840.000000, 95879.932744312027000, -79457.868837037633000, 1067713901.260851100000000, 1279761344.841432600000000
48900.000000, 96149.548867654579000, -79537.404237691735000, 1064022454.173366100000000, 1282795386.036357900000000
48960.000000, 96419.445123308615000, -79616.601856762034000, 1060322231.350795300000000, 1285818844.480782300000000
49020.000000, 96689.620551049113000, -79695.460881029430000, 1056613262.903943700000000, 1288831694.696948500000000
49080.000000, 96960.074188274200000, -79773.980499957615000, 1052895579.018078800000000, 1291833911.291154100000000
49140.000000, 97230.805070012400000, -79852.159905700188000, 1049169209.952704300000000, 1294825468.953973300000000
49200.000000, 97501.812228929877000, -79929.998293107608000, 1045434186.041332800000000, 1297806342.460475900000000
49260.000000, 97773.094695337684000, -80007.494859734245000, 1041690537.691258300000000, 1300776506.670447800000000
49320.000000, 98044.651497199069000, -80084.648805845340000, 1037938295.383327000000000, 1303735936.528608800000000
49380.000000, 98316.481660136764000, -80161.459334424027000, 1034177489.671708700000000, 1306684607.064832000000000
49440.000000, 98588.584207440334000, -80237.925651178200000, 1030408151.183666600000000, 1309622493.394360800000000
49500.000000, 98860.958160073526000, -80314.046964547539000, 1026630310.619326900000000, 1312549570.718026400000000
49560.000000, 99133.602536681617000, -80389.822485710334000, 1022843998.751447800000000, 1315465814.322464900000000
49620.000000, 99406.516353598854000, -80465.251428590476000, 1019049246.425186900000000, 1318371199.580332800000000
49680.000000, 99679.698624855839000, -80540.333009864247000, 1015246084.557869400000000, 1321265701.950522200000000
49740.000000, 99953.148362186941000, -80615.066448967249000, 1011434544.138755000000000, 1324149296.978376400000000
49800.000000, 100226.864575037820000, -80689.450968101199000, 1007614656.228802900000000, 1327021960.295904200000000
49860.000000, 100500.846270572850000, -80763.485792240768000, 1003786451.960438800000000, 1329883667.621992800000000
49920.000000, 100775.092453682620000, -80837.170149140409000, 999949962.537318710000000, 1332734394.762621900000000
49980.000000, 101049.602126991490000, -80910.503269341090000, 996105219.234093310000000, 1335574117.611075600000000
50040.000000, 101324.374290865120000, -80983.484386177093000, 992252253.396171690000000, 1338402812.148155000000000
50100.000000, 101599.407943418000000, -81056.112735782779000, 988391096.439484000000000, 1341220454.442388800000000
50160.000000, 101874.702080521090000, -81128.387557099268000, 984521779.850243810000000, 1344027020.650244700000000
50220.000000, 102150.255695809360000, -81200.308091881190000, 980644335.184709430000000, 1346822487.016339500000000
50280.000000, 102426.067780689470000, -81271.873584703353000, 976758794.068944930000000, 1349606829.873648200000000
50340.000000, 102702.137324347380000, -81343.083282967433000, 972865188.198580380000000, 1352380025.643713500000000
50400.000000, 102978.463313756030000, -81413.936436908596000, 968963549.338571670000000, 1355142050.836854000000000
50460.000000, 103255.044733683030000, -81484.432299602136000, 965053909.322958830000000, 1357892882.052371700000000
50520.000000, 103531.880566698370000, -81554.570126970124000, 961136300.054625030000000, 1360632495.978759800000000
50580.000000, 103808.969793182130000, -81624.349177787968000, 957210753.505053880000000, 1363360869.393908500000000
50640.000000, 104086.311391332240000, -81693.768713690995000, 953277301.714086530000000, 1366077979.165311300000000
50700.000000, 104363.904337172290000, -81762.827999180983000, 949335976.789677860000000, 1368783802.250270600000000
50760.000000, 104641.747604559220000, -81831.526301632737000, 945386810.907652380000000, 1371478315.696101900000000
50820.000000, 104919.840165191230000, -81899.862891300581000, 941429836.311459300000000, 1374161496.640337900000000
50880.000000, 105198.180988615550000, -81967.837041324834000, 937465085.311927080000000, 1376833322.310932400000000
50940.000000, 105476.769042236340000, -82035.448027738326000, 933492590.287016990000000, 1379493770.026462600000000
